Timestamp,Date,"Avg Rate (%/day)","Total Amount Active Swaps (ETC)",Used,Unused
1518206701,"2018-02-09 20:05:01",0.01296,170040.28443,169460.17265,580.11178
1518203102,"2018-02-09 19:05:02",0.013,168660.46826,168080.35649,580.11178
1518199501,"2018-02-09 18:05:01",0.01297,171288.95596,170708.84418,580.11178
1518195901,"2018-02-09 17:05:01",0.01295,168682.99532,168102.88355,580.11178
1518192301,"2018-02-09 16:05:01",0.01295,169017.8409,168437.72913,580.11178
1518188700,"2018-02-09 15:05:00",0.01296,164987.21141,164407.09963,580.11178
1518185100,"2018-02-09 14:05:00",0.01295,168039.62608,167459.5143,580.11178
1518181501,"2018-02-09 13:05:01",0.01298,167776.82347,167196.7117,580.11178
1518177900,"2018-02-09 12:05:00",0.01293,170587.47734,169761.63727,825.84007
1518174301,"2018-02-09 11:05:01",0.01283,172492.09606,171818.56404,673.53202
1518170701,"2018-02-09 10:05:01",0.0128,167611.76536,166938.23334,673.53202
1518167101,"2018-02-09 09:05:01",0.01298,159651.15071,158977.61869,673.53202
1518163500,"2018-02-09 08:05:00",0.01298,163465.595,162780.94067,684.65433
1518159902,"2018-02-09 07:05:02",0.01296,163708.37344,163023.71911,684.65433
1518156300,"2018-02-09 06:05:00",0.01296,163570.49452,162885.84019,684.65433
1518152700,"2018-02-09 05:05:00",0.01296,161577.18442,160442.53009,1134.65433
1518149101,"2018-02-09 04:05:01",0.01294,162798.80157,162664.14724,134.65433
1518145501,"2018-02-09 03:05:01",0.01297,154870.65324,154735.99891,134.65433
1518141901,"2018-02-09 02:05:01",0.01293,162456.14916,161985.21624,470.93292
1518138302,"2018-02-09 01:05:02",0.01291,162097.98133,161708.31484,389.66649
1518134701,"2018-02-09 00:05:01",0.01294,156648.23446,156521.69801,126.53645
1518131101,"2018-02-08 23:05:01",0.01297,159637.35822,159513.8262,123.53202
1518127501,"2018-02-08 22:05:01",0.013,160438.98713,160315.45511,123.53202
1518123902,"2018-02-08 21:05:02",0.01306,167742.15254,167618.62052,123.53202
1518120301,"2018-02-08 20:05:01",0.01303,177192.31987,177068.78785,123.53202
1518116701,"2018-02-08 19:05:01",0.01303,177976.81909,177853.28707,123.53202
1518113101,"2018-02-08 18:05:01",0.01302,177008.57251,176885.04049,123.53202
1518109501,"2018-02-08 17:05:01",0.01301,169709.69777,169586.16575,123.53202
1518105900,"2018-02-08 16:05:00",0.01301,167075.09159,166951.55957,123.53202
1518102301,"2018-02-08 15:05:01",0.01302,159720.77442,159597.2424,123.53202
1518098700,"2018-02-08 14:05:00",0.01301,160997.25307,160873.72105,123.53202
1518095100,"2018-02-08 13:05:00",0.01302,158889.71666,158766.18465,123.53202
1518091500,"2018-02-08 12:05:00",0.01302,157503.83605,157380.30403,123.53202
1518087900,"2018-02-08 11:05:00",0.01291,152785.81243,152654.0976,131.71482
1518084300,"2018-02-08 10:05:00",0.01291,144343.84976,144212.13494,131.71482
1518080701,"2018-02-08 09:05:01",0.0129,142865.28488,142733.57005,131.71482
1518077102,"2018-02-08 08:05:02",0.01297,143480.66901,143357.13699,123.53202
1518073500,"2018-02-08 07:05:00",0.013,143570.93158,143447.39956,123.53202
1518069900,"2018-02-08 06:05:00",0.01302,140828.82347,140705.29145,123.53202
1518066301,"2018-02-08 05:05:01",0.01303,142030.13982,141906.6078,123.53202
1518062701,"2018-02-08 04:05:01",0.01308,141891.92709,141768.39507,123.53202
1518059100,"2018-02-08 03:05:00",0.01302,142234.45843,142110.92641,123.53202
1518055500,"2018-02-08 02:05:00",0.01303,144168.88818,144072.03327,96.85491
1518051901,"2018-02-08 01:05:01",0.01306,144683.09204,144586.23713,96.85491
1518048301,"2018-02-08 00:05:01",0.01307,147710.13932,147620.75288,89.38644
1518044701,"2018-02-07 23:05:01",0.01305,134654.41521,134565.02876,89.38644
1518041102,"2018-02-07 22:05:02",0.01302,137305.40392,137216.01748,89.38644
1518037500,"2018-02-07 21:05:00",0.01309,139341.56931,139252.18287,89.38644
1518033901,"2018-02-07 20:05:01",0.0131,134162.38446,134072.99801,89.38644
1518030300,"2018-02-07 19:05:00",0.01319,134578.83348,126826.20746,7752.62602
1518026701,"2018-02-07 18:05:01",0.01322,136335.91728,128583.29126,7752.62602
1518023101,"2018-02-07 17:05:01",0.01323,133613.30095,125860.67493,7752.62602
1518019500,"2018-02-07 16:05:00",0.01324,128551.06601,120798.43999,7752.62602
1518015901,"2018-02-07 15:05:01",0.01328,132452.61422,124699.9882,7752.62602
1518012301,"2018-02-07 14:05:01",0.01322,128968.13049,121215.50447,7752.62602
1518008700,"2018-02-07 13:05:00",0.01323,122468.52756,114718.93131,7749.59625
1518005101,"2018-02-07 12:05:01",0.01324,119790.35327,112040.75702,7749.59625
1518001500,"2018-02-07 11:05:00",0.01317,118235.28769,110485.69145,7749.59625
1517997900,"2018-02-07 10:05:00",0.01343,121075.96344,113326.36719,7749.59625
1517994300,"2018-02-07 09:05:00",0.01359,121086.73214,113337.1359,7749.59625
1517990700,"2018-02-07 08:05:00",0.01374,121521.35686,113771.76061,7749.59625
1517987100,"2018-02-07 07:05:00",0.01385,127167.54071,119417.94446,7749.59625
1517983502,"2018-02-07 06:05:02",0.01382,125720.1472,117859.48679,7860.6604
1517979900,"2018-02-07 05:05:00",0.01393,124339.29229,116478.63326,7860.65903
1517976301,"2018-02-07 04:05:01",0.01405,126899.67452,119039.01549,7860.65903
1517972701,"2018-02-07 03:05:01",0.0141,127717.9523,119857.29326,7860.65903
1517969101,"2018-02-07 02:05:01",0.01417,122982.83061,115122.17158,7860.65903
1517965501,"2018-02-07 01:05:01",0.0153,129136.86479,121276.20576,7860.65903
1517961901,"2018-02-07 00:05:01",0.0155,132260.14241,124399.48338,7860.65903
1517958301,"2018-02-06 23:05:01",0.01542,138337.08488,130476.42584,7860.65903
1517954700,"2018-02-06 22:05:00",0.01557,138082.20168,131116.53264,6965.66903
1517951100,"2018-02-06 21:05:00",0.01551,148434.12171,141468.45267,6965.66903
1517947500,"2018-02-06 20:05:00",0.01554,141366.11313,141284.51944,81.59369
1517943900,"2018-02-06 19:05:00",0.01555,142847.87394,142766.28025,81.59369
1517940300,"2018-02-06 18:05:00",0.01555,144788.80489,144707.2112,81.59369
1517936700,"2018-02-06 17:05:00",0.01552,136179.14848,136097.55479,81.59369
1517933101,"2018-02-06 16:05:01",0.01551,129226.21306,129144.61937,81.59369
1517929500,"2018-02-06 15:05:00",0.01545,139766.58058,139684.98689,81.59369
1517925900,"2018-02-06 14:05:00",0.01564,144286.50137,144204.90768,81.59369
1517922301,"2018-02-06 13:05:01",0.01564,147899.66891,147823.08385,76.58506
1517918702,"2018-02-06 12:05:02",0.01565,148290.59441,148214.00935,76.58506
1517915100,"2018-02-06 11:05:00",0.01556,158069.13692,157992.55186,76.58506
1517911500,"2018-02-06 10:05:00",0.01553,156945.13478,156868.54972,76.58506
1517907901,"2018-02-06 09:05:01",0.01546,166974.39897,166897.81391,76.58506
1517904300,"2018-02-06 08:05:00",0.01539,154600.436,154523.85094,76.58506
1517900700,"2018-02-06 07:05:00",0.01539,142299.7045,142223.11944,76.58506
1517897101,"2018-02-06 06:05:01",0.01535,139362.63126,139286.0462,76.58506
1517893502,"2018-02-06 05:05:02",0.01534,151080.66049,151004.07543,76.58506
1517889901,"2018-02-06 04:05:01",0.01529,137350.83426,137274.2492,76.58506
1517886300,"2018-02-06 03:05:00",0.01527,105528.79524,105452.21018,76.58506
1517882701,"2018-02-06 02:05:01",0.01526,97205.06616,97128.4811,76.58506
1517879101,"2018-02-06 01:05:01",0.01525,81895.6602,81804.07514,91.58506
1517875502,"2018-02-06 00:05:02",0.01523,86820.53479,86728.94973,91.58506
1517871901,"2018-02-05 23:05:01",0.01521,86236.78008,86145.19502,91.58506
1517868301,"2018-02-05 22:05:01",0.01518,83195.43738,83103.85232,91.58506
1517864702,"2018-02-05 21:05:02",0.01523,72699.57255,72607.98749,91.58506
1517861100,"2018-02-05 20:05:00",0.01516,77753.48918,77661.90412,91.58506
1517857501,"2018-02-05 19:05:01",0.01512,71795.79735,71704.21229,91.58506
1517853900,"2018-02-05 18:05:00",0.01502,73727.37794,73647.78373,79.59421
1517850301,"2018-02-05 17:05:01",0.01514,68777.24067,68697.64646,79.59421
1517846701,"2018-02-05 16:05:01",0.01511,71714.50851,71634.9143,79.59421
1517843100,"2018-02-05 15:05:00",0.01508,72293.46393,71713.86972,579.59421
1517839501,"2018-02-05 14:05:01",0.01502,69511.59714,68932.00293,579.59421
1517835901,"2018-02-05 13:05:01",0.01496,69749.31631,69169.7221,579.59421
1517832301,"2018-02-05 12:05:01",0.01498,65274.84703,64695.25283,579.59421
1517828701,"2018-02-05 11:05:01",0.01498,66138.34592,65558.75171,579.59421
1517825102,"2018-02-05 10:05:02",0.01496,66801.43817,66221.84396,579.59421
1517821501,"2018-02-05 09:05:01",0.0148,67189.97054,67110.37633,79.59421
1517817900,"2018-02-05 08:05:00",0.01489,66418.94343,66339.34922,79.59421
1517814300,"2018-02-05 07:05:00",0.0178,70582.43248,70502.83828,79.59421
1517810700,"2018-02-05 06:05:00",0.01782,70198.96358,70116.88138,82.0822
1517807100,"2018-02-05 05:05:00",0.0178,210881.82323,194193.96635,16687.85688
1517803501,"2018-02-05 04:05:01",0.01793,214733.84805,198132.99117,16600.85688
1517799900,"2018-02-05 03:05:00",0.01706,229579.54117,212978.68429,16600.85688
1517796300,"2018-02-05 02:05:00",0.017,230966.62448,214365.7676,16600.85688
1517792701,"2018-02-05 01:05:01",0.01705,227921.36991,211320.51303,16600.85688
1517789101,"2018-02-05 00:05:01",0.017,230530.87801,213929.02153,16601.85648
1517785500,"2018-02-04 23:05:00",0.017,230771.27701,214169.42054,16601.85648
1517781900,"2018-02-04 22:05:00",0.01696,229347.78913,212745.93265,16601.85648
1517778301,"2018-02-04 21:05:01",0.01697,228091.04385,211489.18737,16601.85648
1517774701,"2018-02-04 20:05:01",0.01669,225099.79987,216503.94509,8595.85477
1517771100,"2018-02-04 19:05:00",0.01643,227016.48027,218418.81738,8597.66289
1517767500,"2018-02-04 18:05:00",0.01642,226765.67583,218168.01294,8597.66289
1517763900,"2018-02-04 17:05:00",0.01639,225636.4438,216774.87799,8861.56581
1517760301,"2018-02-04 16:05:01",0.01625,224369.55581,217508.99001,6860.56581
1517756700,"2018-02-04 15:05:00",0.01612,221313.14476,214452.57896,6860.56581
1517753101,"2018-02-04 14:05:01",0.01623,217785.13641,210924.5706,6860.56581
1517749500,"2018-02-04 13:05:00",0.0163,219882.86915,213022.30335,6860.56581
1517745900,"2018-02-04 12:05:00",0.01631,217186.76821,214327.20241,2859.56581
1517742301,"2018-02-04 11:05:01",0.01638,216783.34495,213923.77915,2859.56581
1517738700,"2018-02-04 10:05:00",0.01657,218402.60872,215543.04291,2859.56581
1517735101,"2018-02-04 09:05:01",0.01644,220914.62457,220056.05876,858.56581
1517731500,"2018-02-04 08:05:00",0.01649,220810.65301,219952.08721,858.56581
1517727901,"2018-02-04 07:05:01",0.01637,222656.0202,221797.45439,858.56581
1517724302,"2018-02-04 06:05:02",0.01639,224428.0827,223569.5169,858.56581
1517720702,"2018-02-04 05:05:02",0.01654,222244.78204,221386.21623,858.56581
1517717101,"2018-02-04 04:05:01",0.01667,221463.95003,220605.38423,858.56581
1517713502,"2018-02-04 03:05:02",0.01666,221910.33875,221051.77295,858.56581
1517709901,"2018-02-04 02:05:01",0.01649,225938.25695,225079.69114,858.56581
1517706301,"2018-02-04 01:05:01",0.01649,176502.20169,175643.63588,858.56581
1517702700,"2018-02-04 00:05:00",0.01653,175904.57049,175044.36174,860.20875
1517699102,"2018-02-03 23:05:02",0.01659,176018.66465,175692.00332,326.66133
1517695500,"2018-02-03 22:05:00",0.01642,182244.07057,182177.18196,66.88861
1517691901,"2018-02-03 21:05:01",0.01642,180732.22779,180665.33918,66.88861
1517688301,"2018-02-03 20:05:01",0.01637,181011.23447,180944.34585,66.88861
1517684701,"2018-02-03 19:05:01",0.01684,171317.56729,170457.35853,860.20875
1517681101,"2018-02-03 18:05:01",0.01684,171771.92813,170911.71938,860.20875
1517677500,"2018-02-03 17:05:00",0.0169,172158.43594,171298.22718,860.20875
1517673902,"2018-02-03 16:05:02",0.01684,133072.07026,122211.8615,10860.20875
1517670301,"2018-02-03 15:05:01",0.01653,137265.69427,126405.48551,10860.20875
1517666700,"2018-02-03 14:05:00",0.01663,139101.49928,128241.29053,10860.20875
1517663101,"2018-02-03 13:05:01",0.01683,137979.83909,121254.89761,16724.94148
1517659500,"2018-02-03 12:05:00",0.01693,137487.30534,120625.09658,16862.20875
1517655900,"2018-02-03 11:05:00",0.01721,136500.14928,119637.94052,16862.20875
1517652301,"2018-02-03 10:05:01",0.01754,135361.31976,118499.111,16862.20875
1517648700,"2018-02-03 09:05:00",0.01758,136183.36106,119321.15231,16862.20875
1517645101,"2018-02-03 08:05:01",0.01764,136475.79388,119613.58512,16862.20875
1517641500,"2018-02-03 07:05:00",0.01766,137446.65113,120586.73679,16859.91435
1517637900,"2018-02-03 06:05:00",0.01775,137272.68837,118411.77402,18860.91435
1517634300,"2018-02-03 05:05:00",0.01786,139419.29497,120553.38062,18865.91435
1517630702,"2018-02-03 04:05:02",0.01803,141881.72766,123015.81331,18865.91435
1517627101,"2018-02-03 03:05:01",0.01791,144214.8535,127349.93916,16864.91435
1517623500,"2018-02-03 02:05:00",0.01796,94734.82103,94665.22682,69.59421
1517619901,"2018-02-03 01:05:01",0.01789,96571.64664,96502.05243,69.59421
1517616300,"2018-02-03 00:05:00",0.01806,95256.08665,95186.49245,69.59421
1517612701,"2018-02-02 23:05:01",0.01815,94192.67138,94123.07718,69.59421
1517609101,"2018-02-02 22:05:01",0.01795,98898.25433,98828.66012,69.59421
1517605501,"2018-02-02 21:05:01",0.01791,100322.63888,100253.04467,69.59421
1517601901,"2018-02-02 20:05:01",0.0179,104376.66711,104307.0729,69.59421
1517598300,"2018-02-02 19:05:00",0.01816,101062.71149,100989.11387,73.59762
1517594701,"2018-02-02 18:05:01",0.01819,101403.88302,101330.28541,73.59762
1517591100,"2018-02-02 17:05:00",0.01795,117668.49968,117594.90206,73.59762
1517587501,"2018-02-02 16:05:01",0.01797,116879.758,116806.16039,73.59762
1517583901,"2018-02-02 15:05:01",0.01798,117884.54449,117810.94688,73.59762
1517580301,"2018-02-02 14:05:01",0.01795,115964.60444,115889.00683,75.59762
1517576700,"2018-02-02 13:05:00",0.01762,113871.31489,113795.71728,75.59762
1517573100,"2018-02-02 12:05:00",0.01708,91124.67547,91051.07786,73.59762
1517569501,"2018-02-02 11:05:01",0.0173,91026.01695,90952.41934,73.59762
1517565900,"2018-02-02 10:05:00",0.01727,91739.21115,91665.61354,73.59762
1517562302,"2018-02-02 09:05:02",0.01726,97895.71548,97822.11786,73.59762
1517558700,"2018-02-02 08:05:00",0.01727,100542.10685,100468.50923,73.59762
1517555100,"2018-02-02 07:05:00",0.01723,100356.91308,100283.31546,73.59762
1517551502,"2018-02-02 06:05:02",0.01711,86947.30879,86873.71117,73.59762
1517547901,"2018-02-02 05:05:01",0.01703,81630.52732,81558.93312,71.59421
1517544300,"2018-02-02 04:05:00",0.01696,74897.04903,74825.45483,71.59421
1517540700,"2018-02-02 03:05:00",0.01682,76800.95754,76729.36333,71.59421
1517537101,"2018-02-02 02:05:01",0.01664,75667.9122,75596.31799,71.59421
1517533501,"2018-02-02 01:05:01",0.01653,75717.43933,75645.84512,71.59421
1517529900,"2018-02-02 00:05:00",0.01657,72105.73413,72034.13992,71.59421
1517526302,"2018-02-01 23:05:02",0.01613,89164.25554,89092.66134,71.59421
1517522700,"2018-02-01 22:05:00",0.01615,88867.20108,88795.60687,71.59421
1517519100,"2018-02-01 21:05:00",0.01609,91671.43532,91599.84111,71.59421
1517515501,"2018-02-01 20:05:01",0.01614,88673.22774,88601.63353,71.59421
1517511900,"2018-02-01 19:05:00",0.01575,90398.45121,90326.857,71.59421
1517508301,"2018-02-01 18:05:01",0.01559,90952.11487,90880.52066,71.59421
1517504701,"2018-02-01 17:05:01",0.01536,99828.17903,99756.58482,71.59421
1517501100,"2018-02-01 16:05:00",0.01521,86125.88296,86054.28876,71.59421
1517497502,"2018-02-01 15:05:02",0.01514,87471.27644,87399.68224,71.59421
1517493902,"2018-02-01 14:05:02",0.0149,88371.47101,88299.8768,71.59421
1517490302,"2018-02-01 13:05:02",0.01461,92469.21665,92394.774,74.44265
1517486701,"2018-02-01 12:05:01",0.01457,90055.08177,89979.61562,75.46615
1517483101,"2018-02-01 11:05:01",0.01452,89597.32129,89517.78973,79.53156
1517479500,"2018-02-01 10:05:00",0.01455,90109.39507,90029.8635,79.53156
1517475901,"2018-02-01 09:05:01",0.01445,91704.58255,91625.05099,79.53156
1517472300,"2018-02-01 08:05:00",0.01449,90376.13008,90296.59852,79.53156
1517468702,"2018-02-01 07:05:02",0.01449,90896.15729,90816.62573,79.53156
1517465101,"2018-02-01 06:05:01",0.01449,90933.73406,90854.20249,79.53156
1517461501,"2018-02-01 05:05:01",0.01443,91619.29279,91539.76122,79.53156
1517457901,"2018-02-01 04:05:01",0.01442,91760.45937,91680.9278,79.53156
1517454301,"2018-02-01 03:05:01",0.01859,102234.17191,102154.64034,79.53156
1517450701,"2018-02-01 02:05:01",0.01857,103984.74831,103905.21674,79.53156
1517447102,"2018-02-01 01:05:02",0.01849,101295.72263,101216.19106,79.53156
1517443500,"2018-02-01 00:05:00",0.01845,102438.852,102359.32044,79.53156
1517439901,"2018-01-31 23:05:01",0.01844,98468.83014,98389.29857,79.53156
1517436301,"2018-01-31 22:05:01",0.01841,98501.854,98422.32243,79.53156
1517432700,"2018-01-31 21:05:00",0.0184,100816.20958,100736.67802,79.53156
1517429101,"2018-01-31 20:05:01",0.01841,101136.81978,101057.28822,79.53156
1517425500,"2018-01-31 19:05:00",0.01831,92701.03613,92621.50457,79.53156
1517421900,"2018-01-31 18:05:00",0.01775,91542.68759,91463.15603,79.53156
1517418300,"2018-01-31 17:05:00",0.01713,91014.369,90934.83744,79.53156
1517414701,"2018-01-31 16:05:01",0.01466,86172.9069,86093.37534,79.53156
1517411100,"2018-01-31 15:05:00",0.01466,83450.57953,83371.04797,79.53156
1517407501,"2018-01-31 14:05:01",0.01384,76751.83781,76672.30625,79.53156
1517403901,"2018-01-31 13:05:01",0.01256,69346.38098,69266.84941,79.53156
1517400300,"2018-01-31 12:05:00",0.01269,65688.52122,65608.98966,79.53156
1517396701,"2018-01-31 11:05:01",0.01266,65691.10539,65611.57383,79.53156
1517393101,"2018-01-31 10:05:01",0.01281,63806.79614,63727.26458,79.53156
1517389503,"2018-01-31 09:05:03",0.01286,63335.19606,63255.6645,79.53156
1517385901,"2018-01-31 08:05:01",0.01286,63103.7607,63024.22914,79.53156
1517382301,"2018-01-31 07:05:01",0.01278,62926.75886,62847.22729,79.53156
1517378700,"2018-01-31 06:05:00",0.01287,62311.11825,62120.32084,190.79741
1517375101,"2018-01-31 05:05:01",0.01289,62129.74021,61938.9428,190.79741
1517371501,"2018-01-31 04:05:01",0.0128,62694.62369,62503.82628,190.79741
1517367901,"2018-01-31 03:05:01",0.01286,60226.0568,60035.25939,190.79741
1517364301,"2018-01-31 02:05:01",0.01287,250490.05967,58673.22194,191816.83773
1517360701,"2018-01-31 01:05:01",0.01274,252390.15786,60417.12767,191973.03019
1517357101,"2018-01-31 00:05:01",0.01268,252952.06755,60979.03737,191973.03019
1517353501,"2018-01-30 23:05:01",0.01239,255742.01685,63768.98666,191973.03019
1517349901,"2018-01-30 22:05:01",0.01254,251841.86487,59868.83468,191973.03019
1517346300,"2018-01-30 21:05:00",0.01252,253130.34109,61157.3109,191973.03019
1517342700,"2018-01-30 20:05:00",0.01286,249075.95669,57105.91182,191970.04488
1517339101,"2018-01-30 19:05:01",0.0128,253021.99865,61051.95378,191970.04488
1517335500,"2018-01-30 18:05:00",0.01281,251039.64754,59069.60267,191970.04488
1517331901,"2018-01-30 17:05:01",0.01301,249226.69204,57226.08315,192000.60889
1517328300,"2018-01-30 16:05:00",0.01317,249593.65036,57593.04148,192000.60889
1517324700,"2018-01-30 15:05:00",0.01282,251981.04623,59980.43734,192000.60889
1517321100,"2018-01-30 14:05:00",0.01272,254619.79886,62619.18997,192000.60889
1517317500,"2018-01-30 13:05:00",0.01322,253622.39088,61621.78199,192000.60889
1517313901,"2018-01-30 12:05:01",0.01332,253355.57536,61354.96648,192000.60889
1517310301,"2018-01-30 11:05:01",0.0136,255547.2791,63346.67021,192200.60889
1517306701,"2018-01-30 10:05:01",0.01349,255890.63214,63880.02325,192010.60889
1517303102,"2018-01-30 09:05:02",0.01365,254729.70087,62719.09198,192010.60889
1517299501,"2018-01-30 08:05:01",0.0136,254898.51782,62918.99893,191979.51889
1517295900,"2018-01-30 07:05:00",0.01374,254026.04049,62046.5216,191979.51889
1517292301,"2018-01-30 06:05:01",0.01371,254732.96386,62749.33197,191983.63189
1517288701,"2018-01-30 05:05:01",0.0139,254837.87101,62854.23912,191983.63189
1517285101,"2018-01-30 04:05:01",0.01418,253340.7695,61357.13761,191983.63189
1517281503,"2018-01-30 03:05:03",0.01434,252548.19014,60564.55826,191983.63189
1517277901,"2018-01-30 02:05:01",0.01412,253568.6098,61584.97791,191983.63189
1517274301,"2018-01-30 01:05:01",0.01405,253944.11023,61960.47834,191983.63189
1517270701,"2018-01-30 00:05:01",0.0141,254038.07462,62054.43273,191983.64189
1517267102,"2018-01-29 23:05:02",0.01389,255883.53898,63899.8971,191983.64189
1517263500,"2018-01-29 22:05:00",0.01395,254844.5391,62860.89722,191983.64189
1517259902,"2018-01-29 21:05:02",0.01392,254939.84294,62958.45849,191981.38444
1517256300,"2018-01-29 20:05:00",0.01392,254955.73481,62974.35037,191981.38444
1517252701,"2018-01-29 19:05:01",0.01394,254854.52299,62877.06191,191977.46108
1517249101,"2018-01-29 18:05:01",0.01413,253410.89731,61433.43624,191977.46108
1517245501,"2018-01-29 17:05:01",0.01417,254574.5982,62597.13713,191977.46108
1517241902,"2018-01-29 16:05:02",0.0141,255676.24909,63698.78801,191977.46108
1517238301,"2018-01-29 15:05:01",0.01437,255983.60188,64006.14081,191977.46108
1517234701,"2018-01-29 14:05:01",0.01477,256833.41414,64855.95307,191977.46108
1517231104,"2018-01-29 13:05:04",0.01501,255270.28542,63292.82434,191977.46108
1517227501,"2018-01-29 12:05:01",0.01531,253989.72017,61998.48284,191991.23732
1517223901,"2018-01-29 11:05:01",0.0158,252320.57414,60337.38362,191983.19052
1517220300,"2018-01-29 10:05:00",0.01602,251601.96536,59618.77484,191983.19052
1517216700,"2018-01-29 09:05:00",0.01613,251957.73697,60106.27607,191851.4609
1517213101,"2018-01-29 08:05:01",0.01666,253997.83247,62220.49068,191777.34179
1517209500,"2018-01-29 07:05:00",0.01654,254710.68636,62933.34457,191777.34179
1517205901,"2018-01-29 06:05:01",0.01613,256611.95273,64835.67898,191776.27376
1517202303,"2018-01-29 05:05:03",0.01614,256835.52874,65077.27498,191758.25376
1517198700,"2018-01-29 04:05:00",0.01642,256065.2668,64307.01304,191758.25376
1517195102,"2018-01-29 03:05:02",0.01765,259283.74172,67527.6725,191756.06922
1517191501,"2018-01-29 02:05:01",0.0178,260476.89641,68720.82719,191756.06922
1517187902,"2018-01-29 01:05:02",0.01709,268002.5241,76246.45489,191756.06922
1517184301,"2018-01-29 00:05:01",0.01729,270796.10266,78005.76036,192790.3423
1517180700,"2018-01-28 23:05:00",0.01726,271796.00959,79005.66729,192790.3423
1517177101,"2018-01-28 22:05:01",0.01715,273598.78512,80808.44282,192790.3423
1517173500,"2018-01-28 21:05:00",0.01715,274260.01105,81469.66876,192790.3423
1517169902,"2018-01-28 20:05:02",0.01749,273458.24741,80667.90511,192790.3423
1517166302,"2018-01-28 19:05:02",0.01754,273969.94595,81179.60365,192790.3423
1517162700,"2018-01-28 18:05:00",0.01802,272560.62268,79770.28038,192790.3423
1517159102,"2018-01-28 17:05:02",0.01802,276125.87083,83332.02236,192793.84847
1517155501,"2018-01-28 16:05:01",0.01795,278725.69801,85931.84954,192793.84847
1517151901,"2018-01-28 15:05:01",0.01783,270175.45428,77379.60581,192795.84847
1517148301,"2018-01-28 14:05:01",0.0177,268039.64619,75243.79772,192795.84847
1517144703,"2018-01-28 13:05:03",0.01798,265687.00904,72891.16057,192795.84847
1517141101,"2018-01-28 12:05:01",0.01832,269083.81806,76285.82778,192797.99028
1517137501,"2018-01-28 11:05:01",0.01841,265494.26382,72696.27354,192797.99028
1517133900,"2018-01-28 10:05:00",0.01873,269798.92876,77003.08029,192795.84847
1517130300,"2018-01-28 09:05:00",0.01855,272480.34157,79684.4931,192795.84847
1517126701,"2018-01-28 08:05:01",0.01876,269567.62653,76771.77805,192795.84847
1517123101,"2018-01-28 07:05:01",0.01891,266937.74026,74141.89179,192795.84847
1517119501,"2018-01-28 06:05:01",0.0193,265888.26743,73092.41896,192795.84847
1517115901,"2018-01-28 05:05:01",0.01966,264111.80918,71315.96071,192795.84847
1517112302,"2018-01-28 04:05:02",0.02012,262056.91834,69261.06986,192795.84847
1517108700,"2018-01-28 03:05:00",0.02014,317658.99839,68462.03817,249196.96023
1517105101,"2018-01-28 02:05:01",0.02011,317745.27645,68548.31622,249196.96023
1517101500,"2018-01-28 01:05:00",0.01998,318254.79405,69061.29575,249193.4983
1517097901,"2018-01-28 00:05:01",0.02004,318036.92192,68843.42362,249193.4983
1517094301,"2018-01-27 23:05:01",0.02023,317810.02466,68618.31974,249191.70492
1517090702,"2018-01-27 22:05:02",0.02026,319366.04573,70176.48082,249189.56492
1517087101,"2018-01-27 21:05:01",0.02008,320632.08314,71442.51822,249189.56492
1517083501,"2018-01-27 20:05:01",0.01989,321674.40496,72484.84004,249189.56492
1517079902,"2018-01-27 19:05:02",0.01968,322776.70847,73601.47061,249175.23786
1517076301,"2018-01-27 18:05:01",0.02006,321387.2705,72214.1425,249173.128
1517072700,"2018-01-27 17:05:00",0.02003,324930.53087,75757.40288,249173.128
1517069100,"2018-01-27 16:05:00",0.02,325407.25091,76234.12291,249173.128
1517065502,"2018-01-27 15:05:02",0.02096,316736.0871,67495.29441,249240.79269
1517061902,"2018-01-27 14:05:02",0.02177,316607.83822,67367.04553,249240.79269
1517058301,"2018-01-27 13:05:01",0.02165,317429.52002,68188.72733,249240.79269
1517054701,"2018-01-27 12:05:01",0.02164,318532.60063,69293.80841,249238.79222
1517051101,"2018-01-27 11:05:01",0.02149,321407.29949,72168.50728,249238.79222
1517047502,"2018-01-27 10:05:02",0.02203,319918.05427,71246.59529,248671.45897
1517043901,"2018-01-27 09:05:01",0.02218,319432.02563,70764.87314,248667.15249
1517040301,"2018-01-27 08:05:01",0.02218,320507.19933,71848.89907,248658.30026
1517036700,"2018-01-27 07:05:00",0.0222,321086.69141,72428.39114,248658.30026
1517033101,"2018-01-27 06:05:01",0.02226,324399.1082,75744.34811,248654.76009
1517029501,"2018-01-27 05:05:01",0.0224,325815.11614,77160.35605,248654.76009
1517025902,"2018-01-27 04:05:02",0.02244,325822.16891,77232.41575,248589.75316
1517022301,"2018-01-27 03:05:01",0.02204,326908.94747,78319.19431,248589.75316
1517018701,"2018-01-27 02:05:01",0.02268,324573.92592,75984.17276,248589.75316
1517015102,"2018-01-27 01:05:02",0.02277,324008.5196,75420.60958,248587.91002
1517011501,"2018-01-27 00:05:01",0.02271,327101.03631,78513.12628,248587.91002
1517007901,"2018-01-26 23:05:01",0.02278,327173.54949,78547.48331,248626.06617
1517004301,"2018-01-26 22:05:01",0.02313,328010.7752,79376.17652,248634.59868
1517000701,"2018-01-26 21:05:01",0.02302,330734.71859,82098.75544,248635.96314
