Timestamp,Date,"Vwar (%/day)","Volume Swaps Opened (ETC)"
1518206400,"2018-02-09 20:00:00",0.0122462,5736.97875
1518202800,"2018-02-09 19:00:00",0.0125982,12246.23549
1518199200,"2018-02-09 18:00:00",0.0128256,17045.41035
1518195600,"2018-02-09 17:00:00",0.012577,5677.78825
1518192000,"2018-02-09 16:00:00",0.0127231,7252.19971
1518188400,"2018-02-09 15:00:00",0.0127478,12949.28855
1518184800,"2018-02-09 14:00:00",0.0119109,5266.93789
1518181200,"2018-02-09 13:00:00",0.0126432,6755.88784
1518177600,"2018-02-09 12:00:00",0.0118747,8729.91189
1518174000,"2018-02-09 11:00:00",0.0125272,10583.00364
1518170400,"2018-02-09 10:00:00",0.0119841,22013.36492
1518166800,"2018-02-09 09:00:00",0.0124367,5440.49626
1518163200,"2018-02-09 08:00:00",0.0124437,3993.42276
1518159600,"2018-02-09 07:00:00",0.0121127,1495.7809
1518156000,"2018-02-09 06:00:00",0.0123994,7333.23951
1518152400,"2018-02-09 05:00:00",0.012733,3993.24625
1518148800,"2018-02-09 04:00:00",0.012643,13083.02654
1518145200,"2018-02-09 03:00:00",0.0126598,4053.1104
1518141600,"2018-02-09 02:00:00",0.0123667,4538.49515
1518138000,"2018-02-09 01:00:00",0.0127249,15241.12618
1518134400,"2018-02-09 00:00:00",0.0106127,4202.22955
1518130800,"2018-02-08 23:00:00",0.01133,2804.7069
1518127200,"2018-02-08 22:00:00",0.0108559,2484.99367
1518123600,"2018-02-08 21:00:00",0.0125983,2849.40563
1518120000,"2018-02-08 20:00:00",0.0130081,1243.95107
1518116400,"2018-02-08 19:00:00",0.0129302,2379.95877
1518112800,"2018-02-08 18:00:00",0.0129649,13179.14902
1518109200,"2018-02-08 17:00:00",0.0129961,5521.51599
1518105600,"2018-02-08 16:00:00",0.0129451,12137.50031
1518102000,"2018-02-08 15:00:00",0.0125829,3973.38379
1518098400,"2018-02-08 14:00:00",0.0128197,4620.61802
1518094800,"2018-02-08 13:00:00",0.0125752,4807.45254
1518091200,"2018-02-08 12:00:00",0.0127944,9010.92845
1518087600,"2018-02-08 11:00:00",0.0127757,11880.47274
1518084000,"2018-02-08 10:00:00",0.0125755,3041.59237
1518080400,"2018-02-08 09:00:00",0.01162,3121.54025
1518076800,"2018-02-08 08:00:00",0.012137,1332.06702
1518073200,"2018-02-08 07:00:00",0.0129777,3626.82497
1518069600,"2018-02-08 06:00:00",0.0118816,2573.04385
1518066000,"2018-02-08 05:00:00",0.0105179,1305.60738
1518062400,"2018-02-08 04:00:00",0.0118671,2902.29963
1518058800,"2018-02-08 03:00:00",0.0105411,473.51198
1518055200,"2018-02-08 02:00:00",0.010117,1609.64886
1518051600,"2018-02-08 01:00:00",0.0119152,1604.3023
1518048000,"2018-02-08 00:00:00",0.012787,15905.61264
1518044400,"2018-02-07 23:00:00",0.0120993,993.96501
1518040800,"2018-02-07 22:00:00",0.0125772,3472.77913
1518037200,"2018-02-07 21:00:00",0.0128915,6795.02234
1518033600,"2018-02-07 20:00:00",0.0128922,10994.59619
1518030000,"2018-02-07 19:00:00",0.0117743,1875.71077
1518026400,"2018-02-07 18:00:00",0.0126536,3966.67648
1518022800,"2018-02-07 17:00:00",0.0126752,7871.33328
1518019200,"2018-02-07 16:00:00",0.0109734,2421.59408
1518015600,"2018-02-07 15:00:00",0.0127735,8489.25608
1518012000,"2018-02-07 14:00:00",0.0128048,9658.45333
1518008400,"2018-02-07 13:00:00",0.0111587,6893.04388
1518004800,"2018-02-07 12:00:00",0.0111837,9084.33666
1518001200,"2018-02-07 11:00:00",0.0084396,6099.99957
1517997600,"2018-02-07 10:00:00",0.009165,5309.20794
1517994000,"2018-02-07 09:00:00",0.009824,3103.64388
1517990400,"2018-02-07 08:00:00",0.0111904,4867.40034
1517986800,"2018-02-07 07:00:00",0.0130635,4028.8076
1517983200,"2018-02-07 06:00:00",0.010872,3534.81278
1517979600,"2018-02-07 05:00:00",0.0109099,1949.34699
1517976000,"2018-02-07 04:00:00",0.012713,3344.55699
1517972400,"2018-02-07 03:00:00",0.0122722,8915.12444
1517968800,"2018-02-07 02:00:00",0.0105426,3464.0137
1517965200,"2018-02-07 01:00:00",0.0122954,6537.31104
1517961600,"2018-02-07 00:00:00",0.0140079,4365.23619
1517958000,"2018-02-06 23:00:00",0.0135534,6131.14509
1517954400,"2018-02-06 22:00:00",0.0147795,1000.40585
1517950800,"2018-02-06 21:00:00",0.0151694,14440.95924
1517947200,"2018-02-06 20:00:00",0.0153649,5708.88569
1517943600,"2018-02-06 19:00:00",0.0152997,2531.80482
1517940000,"2018-02-06 18:00:00",0.0154973,16223.68488
1517936400,"2018-02-06 17:00:00",0.0154791,11349.42949
1517932800,"2018-02-06 16:00:00",0.0150346,13330.86486
1517929200,"2018-02-06 15:00:00",0.012961,6962.13435
1517925600,"2018-02-06 14:00:00",0.0149535,7972.59755
1517922000,"2018-02-06 13:00:00",0.0153929,7239.523
1517918400,"2018-02-06 12:00:00",0.0154034,4139.61745
1517914800,"2018-02-06 11:00:00",0.0153261,8905.20389
1517911200,"2018-02-06 10:00:00",0.0152495,4884.46916
1517907600,"2018-02-06 09:00:00",0.0152596,14525.65936
1517904000,"2018-02-06 08:00:00",0.0153471,15044.66903
1517900400,"2018-02-06 07:00:00",0.0152678,13239.23452
1517896800,"2018-02-06 06:00:00",0.0149406,14398.2122
1517893200,"2018-02-06 05:00:00",0.0152863,17690.64661
1517889600,"2018-02-06 04:00:00",0.0152714,39281.49993
1517886000,"2018-02-06 03:00:00",0.0151733,13477.22087
1517882400,"2018-02-06 02:00:00",0.0151778,21039.17132
1517878800,"2018-02-06 01:00:00",0.0147904,1683.26215
1517875200,"2018-02-06 00:00:00",0.0151412,4253.70852
1517871600,"2018-02-05 23:00:00",0.0149331,5118.35977
1517868000,"2018-02-05 22:00:00",0.014713,14134.31172
1517864400,"2018-02-05 21:00:00",0.014927,6769.12103
1517860800,"2018-02-05 20:00:00",0.0150381,7287.88309
1517857200,"2018-02-05 19:00:00",0.0148538,6733.33805
1517853600,"2018-02-05 18:00:00",0.0138254,6137.02111
1517850000,"2018-02-05 17:00:00",0.0142641,2113.0896
1517846400,"2018-02-05 16:00:00",0.014757,6322.17017
1517842800,"2018-02-05 15:00:00",0.0146625,9356.48587
1517839200,"2018-02-05 14:00:00",0.0136386,1867.82032
1517835600,"2018-02-05 13:00:00",0.0139886,7302.43906
1517832000,"2018-02-05 12:00:00",0.0118756,8019.57585
1517828400,"2018-02-05 11:00:00",0.0104251,2380.99504
1517824800,"2018-02-05 10:00:00",0.0129703,4749.73487
1517821200,"2018-02-05 09:00:00",0.0115808,3728.15347
1517817600,"2018-02-05 08:00:00",0.0138502,7463.76483
1517814000,"2018-02-05 07:00:00",0.0106059,1805.27494
1517810400,"2018-02-05 06:00:00",0.011774,2203.8463
1517806800,"2018-02-05 05:00:00",0.0125608,1873.90279
1517803200,"2018-02-05 04:00:00",0.0153137,933.0904
1517799600,"2018-02-05 03:00:00",0.01632,1428.20351
1517796000,"2018-02-05 02:00:00",0.0160489,4107.53413
1517792400,"2018-02-05 01:00:00",0.0152685,681.42493
1517788800,"2018-02-05 00:00:00",0.0166434,1130.79971
1517785200,"2018-02-04 23:00:00",0.0168841,3903.93564
1517781600,"2018-02-04 22:00:00",0.0167368,6105.27988
1517778000,"2018-02-04 21:00:00",0.0159808,12303.22369
1517774400,"2018-02-04 20:00:00",0.0164309,3749.49068
1517770800,"2018-02-04 19:00:00",0.0158634,3442.13375
1517767200,"2018-02-04 18:00:00",0.0153336,4748.93875
1517763600,"2018-02-04 17:00:00",0.0153555,5405.18509
1517760000,"2018-02-04 16:00:00",0.0161255,8331.76686
1517756400,"2018-02-04 15:00:00",0.0133038,4639.32447
1517752800,"2018-02-04 14:00:00",0.0092394,2948.97529
1517749200,"2018-02-04 13:00:00",0.0126733,8376.69122
1517745600,"2018-02-04 12:00:00",0.0082843,2465.04989
1517742000,"2018-02-04 11:00:00",0.008375,2402.57998
1517738400,"2018-02-04 10:00:00",0.0083294,2504.6094
1517734800,"2018-02-04 09:00:00",0.0089959,1318.38122
1517731200,"2018-02-04 08:00:00",0.0096118,456.43574
1517727600,"2018-02-04 07:00:00",0.0122046,2326.43005
1517724000,"2018-02-04 06:00:00",0.0126714,3618.57525
1517720400,"2018-02-04 05:00:00",0.0121138,3060.31519
1517716800,"2018-02-04 04:00:00",0.0118627,844.08741
1517713200,"2018-02-04 03:00:00",0.0108315,1382.83238
1517709600,"2018-02-04 02:00:00",0.0163926,50861.8083
1517706000,"2018-02-04 01:00:00",0.0125193,1407.44525
1517702400,"2018-02-04 00:00:00",0.0118286,1315.31062
1517698800,"2018-02-03 23:00:00",0.0127831,2117.97572
1517695200,"2018-02-03 22:00:00",0.0162224,2399.8355
1517691600,"2018-02-03 21:00:00",0.0161943,3328.64509
1517688000,"2018-02-03 20:00:00",0.0143677,15625.46463
1517684400,"2018-02-03 19:00:00",0.0101176,2100.4547
1517680800,"2018-02-03 18:00:00",0.0094428,1190.33815
1517677200,"2018-02-03 17:00:00",0.0164008,42357.37561
1517673600,"2018-02-03 16:00:00",0.0149951,5173.107
1517670000,"2018-02-03 15:00:00",0.0112333,4692.48268
1517666400,"2018-02-03 14:00:00",0.0087423,3116.22688
1517662800,"2018-02-03 13:00:00",0.0086888,1963.10713
1517659200,"2018-02-03 12:00:00",0.0058526,2290.41449
1517655600,"2018-02-03 11:00:00",0.0051422,2468.85563
1517652000,"2018-02-03 10:00:00",0.004669,868.18091
1517648400,"2018-02-03 09:00:00",0.0059298,785.40712
1517644800,"2018-02-03 08:00:00",0.0057939,976.74404
1517641200,"2018-02-03 07:00:00",0.0078618,1296.58429
1517637600,"2018-02-03 06:00:00",0.0083782,2145.70302
1517634000,"2018-02-03 05:00:00",0.009287,2150.40105
1517630400,"2018-02-03 04:00:00",0.0098021,3964.11278
1517626800,"2018-02-03 03:00:00",0.0178428,50720.05725
1517623200,"2018-02-03 02:00:00",0.0112339,897.96642
1517619600,"2018-02-03 01:00:00",0.012552,2962.62954
1517616000,"2018-02-03 00:00:00",0.0141273,2617.87802
1517612400,"2018-02-02 23:00:00",0.0152089,1499.17485
1517608800,"2018-02-02 22:00:00",0.0171937,2229.38001
1517605200,"2018-02-02 21:00:00",0.0166408,1978.52744
1517601600,"2018-02-02 20:00:00",0.0140875,4738.11948
1517598000,"2018-02-02 19:00:00",0.0149695,1096.67608
1517594400,"2018-02-02 18:00:00",0.0157722,1994.63681
1517590800,"2018-02-02 17:00:00",0.0172479,2148.0066
1517587200,"2018-02-02 16:00:00",0.0176489,2869.38181
1517583600,"2018-02-02 15:00:00",0.0176311,9412.03769
1517580000,"2018-02-02 14:00:00",0.0173212,17923.13788
1517576400,"2018-02-02 13:00:00",0.017067,27159.58817
1517572800,"2018-02-02 12:00:00",0.0141552,9970.29203
1517569200,"2018-02-02 11:00:00",0.0162634,3506.80171
1517565600,"2018-02-02 10:00:00",0.0171768,3901.96236
1517562000,"2018-02-02 09:00:00",0.0170068,4576.61344
1517558400,"2018-02-02 08:00:00",0.017006,5551.30767
1517554800,"2018-02-02 07:00:00",0.0170577,19029.2603
1517551200,"2018-02-02 06:00:00",0.0169632,6156.66128
1517547600,"2018-02-02 05:00:00",0.0165053,8134.31029
1517544000,"2018-02-02 04:00:00",0.0153419,2380.77941
1517540400,"2018-02-02 03:00:00",0.0156736,4206.90808
1517536800,"2018-02-02 02:00:00",0.0160361,9831.42873
1517533200,"2018-02-02 01:00:00",0.0144933,8579.47432
1517529600,"2018-02-02 00:00:00",0.0119414,1020.89115
1517526000,"2018-02-01 23:00:00",0.0136483,719.88954
1517522400,"2018-02-01 22:00:00",0.0141484,230.00323
1517518800,"2018-02-01 21:00:00",0.0143271,4904.90878
1517515200,"2018-02-01 20:00:00",0.0129979,1374.71292
1517511600,"2018-02-01 19:00:00",0.0143981,1810.66227
1517508000,"2018-02-01 18:00:00",0.0149403,5118.72194
1517504400,"2018-02-01 17:00:00",0.0148563,16796.66784
1517500800,"2018-02-01 16:00:00",0.0123852,1523.40271
1517497200,"2018-02-01 15:00:00",0.013669,3457.42565
1517493600,"2018-02-01 14:00:00",0.0136428,1350.01184
1517490000,"2018-02-01 13:00:00",0.0138368,3390.01698
1517486400,"2018-02-01 12:00:00",0.0141484,2571.13356
1517482800,"2018-02-01 11:00:00",0.0124215,2147.45035
1517479200,"2018-02-01 10:00:00",0.012689,607.90725
1517475600,"2018-02-01 09:00:00",0.0127783,3073.20959
1517472000,"2018-02-01 08:00:00",0.0089079,165.05249
1517468400,"2018-02-01 07:00:00",0.0091121,335.38056
1517464800,"2018-02-01 06:00:00",0.0096009,2321.33549
1517461200,"2018-02-01 05:00:00",0.0116324,531.32505
1517457600,"2018-02-01 04:00:00",0.0133185,1358.81859
1517454000,"2018-02-01 03:00:00",0.0160785,556.64152
1517450400,"2018-02-01 02:00:00",0.0183622,3879.64199
1517446800,"2018-02-01 01:00:00",0.0173577,2739.71596
1517443200,"2018-02-01 00:00:00",0.0179301,4231.13637
1517439600,"2018-01-31 23:00:00",0.016961,465.93955
1517436000,"2018-01-31 22:00:00",0.0169893,565.12207
1517432400,"2018-01-31 21:00:00",0.0172177,284.67248
1517428800,"2018-01-31 20:00:00",0.0181929,9080.28523
1517425200,"2018-01-31 19:00:00",0.03342,2603.96304
1517421600,"2018-01-31 18:00:00",0.0336591,2027.52631
1517418000,"2018-01-31 17:00:00",0.0364867,7806.94823
1517414400,"2018-01-31 16:00:00",0.0153773,6980.66951
1517410800,"2018-01-31 15:00:00",0.0206702,8357.98015
1517407200,"2018-01-31 14:00:00",0.0230019,7900.91728
1517403600,"2018-01-31 13:00:00",0.0096671,6504.92717
1517400000,"2018-01-31 12:00:00",0.0073273,2185.29383
1517396400,"2018-01-31 11:00:00",0.0075775,3580.84192
1517392800,"2018-01-31 10:00:00",0.0070832,1436.16369
1517389200,"2018-01-31 09:00:00",0.0072019,633.16454
1517385600,"2018-01-31 08:00:00",0.0091565,1041.64269
1517382000,"2018-01-31 07:00:00",0.0042405,820.44313
1517378400,"2018-01-31 06:00:00",0.0050731,1163.65439
1517374800,"2018-01-31 05:00:00",0.005096,483.04986
1517371200,"2018-01-31 04:00:00",0.0102349,4354.9423
1517367600,"2018-01-31 03:00:00",0.0062158,2742.76001
1517364000,"2018-01-31 02:00:00",0.0083776,1996.89217
1517360400,"2018-01-31 01:00:00",0.0075185,1315.61351
1517356800,"2018-01-31 00:00:00",0.0089745,2716.0591
1517353200,"2018-01-30 23:00:00",0.0095065,4472.56183
1517349600,"2018-01-30 22:00:00",0.0087513,1791.90638
1517346000,"2018-01-30 21:00:00",0.0097792,4711.57351
1517342400,"2018-01-30 20:00:00",0.0009709,2953.3936
1517338800,"2018-01-30 19:00:00",0.0095427,9864.13363
1517335200,"2018-01-30 18:00:00",0.0062796,4322.1136
1517331600,"2018-01-30 17:00:00",0.0008157,1454.32264
1517328000,"2018-01-30 16:00:00",0.0018435,2160.34963
1517324400,"2018-01-30 15:00:00",0.0053103,3171.34734
1517320800,"2018-01-30 14:00:00",0.0027066,4310.01962
1517317200,"2018-01-30 13:00:00",0.0003407,752.89686
1517313600,"2018-01-30 12:00:00",0.0033426,615.61273
1517310000,"2018-01-30 11:00:00",0.0051499,1088.99927
1517306400,"2018-01-30 10:00:00",0.0056847,5014.81785
1517302800,"2018-01-30 09:00:00",0.0038506,929.77914
1517299200,"2018-01-30 08:00:00",0.004891,3267.50385
1517295600,"2018-01-30 07:00:00",0.0045205,1153.7288
1517292000,"2018-01-30 06:00:00",0.0045001,2000.90041
1517288400,"2018-01-30 05:00:00",0.003617,2257.74913
1517284800,"2018-01-30 04:00:00",0.0032164,1723.84689
1517281200,"2018-01-30 03:00:00",0.0033054,1241.1121
1517277600,"2018-01-30 02:00:00",0.0041641,3063.49351
1517274000,"2018-01-30 01:00:00",0.0046843,654.11679
1517270400,"2018-01-30 00:00:00",0.0051814,639.07593
1517266800,"2018-01-29 23:00:00",0.0069628,2334.00801
1517263200,"2018-01-29 22:00:00",0.0042152,232.94329
1517259600,"2018-01-29 21:00:00",0.0034179,242.70489
1517256000,"2018-01-29 20:00:00",0.0046537,375.60483
1517252400,"2018-01-29 19:00:00",0.0066616,2636.22864
1517248800,"2018-01-29 18:00:00",0.0035189,944.10441
1517245200,"2018-01-29 17:00:00",0.0050155,389.05809
1517241600,"2018-01-29 16:00:00",0.0064174,1257.23567
1517238000,"2018-01-29 15:00:00",0.0074188,1423.7548
1517234400,"2018-01-29 14:00:00",0.0052797,2337.4185
1517230800,"2018-01-29 13:00:00",0.0021194,2727.00044
1517227200,"2018-01-29 12:00:00",0.0005377,3073.67556
1517223600,"2018-01-29 11:00:00",0.0005408,1427.33446
1517220000,"2018-01-29 10:00:00",0.0006778,254.18969
1517216400,"2018-01-29 09:00:00",0.0002121,2651.40462
1517212800,"2018-01-29 08:00:00",9.3E-5,464.49226
1517209200,"2018-01-29 07:00:00",0.0001042,431.79242
1517205600,"2018-01-29 06:00:00",0.0001224,1248.09447
1517202000,"2018-01-29 05:00:00",1.4E-5,1737.54731
1517198400,"2018-01-29 04:00:00",0.00033,2895.45991
1517194800,"2018-01-29 03:00:00",4.9E-5,1163.06867
1517191200,"2018-01-29 02:00:00",4.9E-5,2324.97681
1517187600,"2018-01-29 01:00:00",4.9E-5,1494.7864
1517184000,"2018-01-29 00:00:00",0.0003767,277.42762
1517180400,"2018-01-28 23:00:00",0.0039723,1482.94361
1517176800,"2018-01-28 22:00:00",0.0044497,556.28405
1517173200,"2018-01-28 21:00:00",0.0012502,2328.68668
1517169600,"2018-01-28 20:00:00",0.0079926,3494.24873
1517166000,"2018-01-28 19:00:00",0.0087637,5061.66071
1517162400,"2018-01-28 18:00:00",0.011108,1110.4154
1517158800,"2018-01-28 17:00:00",0.0154403,5181.2017
1517155200,"2018-01-28 16:00:00",0.0170923,15882.33167
1517151600,"2018-01-28 15:00:00",0.0170566,5591.62751
1517148000,"2018-01-28 14:00:00",0.0120989,5954.84773
1517144400,"2018-01-28 13:00:00",0.0136966,1950.58297
1517140800,"2018-01-28 12:00:00",0.0166488,4405.70423
1517137200,"2018-01-28 11:00:00",0.014499,3222.31366
1517133600,"2018-01-28 10:00:00",0.0168133,1305.13013
1517130000,"2018-01-28 09:00:00",0.015322,4768.60502
1517126400,"2018-01-28 08:00:00",0.0134608,3215.31974
1517122800,"2018-01-28 07:00:00",0.0094896,4771.23612
1517119200,"2018-01-28 06:00:00",0.0098157,3623.20812
1517115600,"2018-01-28 05:00:00",0.0095376,3389.9148
1517112000,"2018-01-28 04:00:00",0.0039804,2155.57606
1517108400,"2018-01-28 03:00:00",0.0043316,31.57144
1517104800,"2018-01-28 02:00:00",0.0035614,337.59491
1517101200,"2018-01-28 01:00:00",0.0020636,1634.83093
1517097600,"2018-01-28 00:00:00",0.0005979,941.47523
1517094000,"2018-01-27 23:00:00",0.0010638,2235.73149
1517090400,"2018-01-27 22:00:00",0.0008154,357.61522
1517086800,"2018-01-27 21:00:00",0.0034907,202.94749
1517083200,"2018-01-27 20:00:00",0.0075194,768.8912
1517079600,"2018-01-27 19:00:00",0.0064416,2594.29965
1517076000,"2018-01-27 18:00:00",0.0159168,1102.4791
1517072400,"2018-01-27 17:00:00",0.0167602,1575.27524
1517068800,"2018-01-27 16:00:00",0.0140977,11522.58592
1517065200,"2018-01-27 15:00:00",0.0048081,1482.86763
1517061600,"2018-01-27 14:00:00",0.0036425,533.07736
1517058000,"2018-01-27 13:00:00",0.0047357,229.64714
1517054400,"2018-01-27 12:00:00",0.0065712,1275.36397
1517050800,"2018-01-27 11:00:00",0.0077898,2573.02468
1517047200,"2018-01-27 10:00:00",0.0056905,767.49834
1517043600,"2018-01-27 09:00:00",0.0072072,1353.83141
1517040000,"2018-01-27 08:00:00",0.0061046,488.20459
1517036400,"2018-01-27 07:00:00",0.0067826,875.7627
1517032800,"2018-01-27 06:00:00",0.0084817,992.3663
1517029200,"2018-01-27 05:00:00",0.0090471,693.10593
1517025600,"2018-01-27 04:00:00",0.0104371,1124.69288
1517022000,"2018-01-27 03:00:00",0.0122119,4023.9501
1517018400,"2018-01-27 02:00:00",0.0128037,2088.48882
1517014800,"2018-01-27 01:00:00",0.0131079,1240.69252
1517011200,"2018-01-27 00:00:00",0.0127694,504.78454
1517007600,"2018-01-26 23:00:00",0.0157674,1901.45378
1517004000,"2018-01-26 22:00:00",0.0156888,2027.4703
1517000400,"2018-01-26 21:00:00",0.0169834,355.52592
1516996800,"2018-01-26 20:00:00",0.0176791,486.71434
1516993200,"2018-01-26 19:00:00",0.0188876,1275.01672
1516989600,"2018-01-26 18:00:00",0.0184074,989.64902
1516986000,"2018-01-26 17:00:00",0.0225912,9823.2993
1516982400,"2018-01-26 16:00:00",0.0231354,12604.50229
1516978800,"2018-01-26 15:00:00",0.0221214,4336.03579
1516975200,"2018-01-26 14:00:00",0.0217958,3916.28374
1516971600,"2018-01-26 13:00:00",0.0184082,1457.41893
1516968000,"2018-01-26 12:00:00",0.0219444,5963.71782
1516964400,"2018-01-26 11:00:00",0.0228204,7282.3835
1516960800,"2018-01-26 10:00:00",0.0187112,2115.34487
1516957200,"2018-01-26 09:00:00",0.0251642,7947.56729
1516953600,"2018-01-26 08:00:00",0.0232194,16503.91409
1516950000,"2018-01-26 07:00:00",0.0081312,2054.99813
1516946400,"2018-01-26 06:00:00",0.0098423,747.85992
1516942800,"2018-01-26 05:00:00",0.0136192,2289.09655
1516939200,"2018-01-26 04:00:00",0.0183703,736.03712
1516935600,"2018-01-26 03:00:00",0.0209468,645.84627
1516932000,"2018-01-26 02:00:00",0.023217,515.51367
1516928400,"2018-01-26 01:00:00",0.0242631,5062.08633
1516924800,"2018-01-26 00:00:00",0.0179848,1714.25583
1516921200,"2018-01-25 23:00:00",0.021348,269.65528
1516917600,"2018-01-25 22:00:00",0.0185007,1186.97447
1516914000,"2018-01-25 21:00:00",0.0186472,308.71207
1516910400,"2018-01-25 20:00:00",0.0191916,403.00916
1516906800,"2018-01-25 19:00:00",0.0185802,1469.11847
1516903200,"2018-01-25 18:00:00",0.0154305,1649.12833
1516899600,"2018-01-25 17:00:00",0.0164235,1675.35427
1516896000,"2018-01-25 16:00:00",0.016499,770.2713
1516892400,"2018-01-25 15:00:00",0.0161433,713.17183
1516888800,"2018-01-25 14:00:00",0.017944,1479.48868
1516885200,"2018-01-25 13:00:00",0.0207447,683.1389
1516881600,"2018-01-25 12:00:00",0.0188019,13.66074
1516878000,"2018-01-25 11:00:00",0.0216758,683.83986
1516874400,"2018-01-25 10:00:00",0.0236392,3122.18862
1516870800,"2018-01-25 09:00:00",0.022715,2990.10816
1516867200,"2018-01-25 08:00:00",0.0209022,3907.23341
1516863600,"2018-01-25 07:00:00",0.0184616,778.37478
1516860000,"2018-01-25 06:00:00",0.0183478,1472.08006
1516856400,"2018-01-25 05:00:00",0.0184327,1673.3704
1516852800,"2018-01-25 04:00:00",0.0113429,3186.66946
1516849200,"2018-01-25 03:00:00",0.0089098,1963.77994
1516845600,"2018-01-25 02:00:00",0.0111042,2997.82702
1516842000,"2018-01-25 01:00:00",0.0142004,1459.47433
1516838400,"2018-01-25 00:00:00",0.0145723,1715.47165
1516834800,"2018-01-24 23:00:00",0.0179327,1253.67448
1516831200,"2018-01-24 22:00:00",0.0187146,4244.66628
1516827600,"2018-01-24 21:00:00",0.0235726,895.22281
1516824000,"2018-01-24 20:00:00",0.0260842,1579.02021
1516820400,"2018-01-24 19:00:00",0.0274181,552.35669
1516816800,"2018-01-24 18:00:00",0.040182,2177.43999
1516813200,"2018-01-24 17:00:00",0.0328093,5950.30992
1516809600,"2018-01-24 16:00:00",0.0291267,9923.3423
1516806000,"2018-01-24 15:00:00",0.0261561,7352.26293
1516802400,"2018-01-24 14:00:00",0.0271486,4908.34751
1516798800,"2018-01-24 13:00:00",0.0104159,7123.80369
1516795200,"2018-01-24 12:00:00",0.0018615,1214.78475
1516791600,"2018-01-24 11:00:00",0.004279,2314.02682
1516788000,"2018-01-24 10:00:00",0.0045793,1705.13997
1516784400,"2018-01-24 09:00:00",0.0045019,2497.43962
1516780800,"2018-01-24 08:00:00",0.0051138,1443.74448
1516777200,"2018-01-24 07:00:00",0.0059539,925.43465
1516773600,"2018-01-24 06:00:00",0.0069117,509.89361
1516770000,"2018-01-24 05:00:00",0.0069424,2759.63957
1516766400,"2018-01-24 04:00:00",0.0075231,632.63756
1516762800,"2018-01-24 03:00:00",0.0135028,1048.89658
1516759200,"2018-01-24 02:00:00",0.010556,1637.2583
1516755600,"2018-01-24 01:00:00",0.0087047,3314.82176
1516752000,"2018-01-24 00:00:00",0.0083117,1724.09911
1516748400,"2018-01-23 23:00:00",0.0085283,1099.39135
1516744800,"2018-01-23 22:00:00",0.0087715,1644.85487
1516741200,"2018-01-23 21:00:00",0.0099543,1512.25837
1516737600,"2018-01-23 20:00:00",0.0102273,2396.07106
1516734000,"2018-01-23 19:00:00",0.027749,14143.96405
1516730400,"2018-01-23 18:00:00",0.0278979,2155.02786
1516726800,"2018-01-23 17:00:00",0.0298798,3938.16035
1516723200,"2018-01-23 16:00:00",0.0288025,10510.76817
1516719600,"2018-01-23 15:00:00",0.0186645,2329.64
1516716000,"2018-01-23 14:00:00",0.0199068,1665.44098
1516712400,"2018-01-23 13:00:00",0.0302882,2400.7784
1516708800,"2018-01-23 12:00:00",0.0242412,8953.69759
1516705200,"2018-01-23 11:00:00",0.0169527,3889.95694
1516701600,"2018-01-23 10:00:00",0.015587,675.32939
1516698000,"2018-01-23 09:00:00",0.0169168,1424.95699
1516694400,"2018-01-23 08:00:00",0.0184154,1977.23531
1516690800,"2018-01-23 07:00:00",0.0188014,3481.63264
1516687200,"2018-01-23 06:00:00",0.0211109,3600.12109
1516683600,"2018-01-23 05:00:00",0.0211639,648.82222
1516680000,"2018-01-23 04:00:00",0.0202869,2228.68095
1516676400,"2018-01-23 03:00:00",0.0118492,1121.01557
1516672800,"2018-01-23 02:00:00",0.0186658,4845.90511
1516669200,"2018-01-23 01:00:00",0.0096115,6833.42347
1516665600,"2018-01-23 00:00:00",0.0092202,6317.51201
1516662000,"2018-01-22 23:00:00",0.0117767,3936.55607
1516658400,"2018-01-22 22:00:00",0.0129289,5362.55454
1516654800,"2018-01-22 21:00:00",0.0170744,2088.60667
1516651200,"2018-01-22 20:00:00",0.0207294,2676.34842
1516647600,"2018-01-22 19:00:00",0.0256829,5025.72005
1516644000,"2018-01-22 18:00:00",0.0231988,2539.66565
1516640400,"2018-01-22 17:00:00",0.0459614,4308.05958
1516636800,"2018-01-22 16:00:00",0.0493279,9643.87194
1516633200,"2018-01-22 15:00:00",0.0494235,11905.02886
1516629600,"2018-01-22 14:00:00",0.0467105,10341.71342
1516626000,"2018-01-22 13:00:00",0.0460373,3502.95856
1516622400,"2018-01-22 12:00:00",0.0479362,1978.9208
1516618800,"2018-01-22 11:00:00",0.0506059,3657.45524
1516615200,"2018-01-22 10:00:00",0.0520096,3467.44739
1516611600,"2018-01-22 09:00:00",0.0515708,9583.92796
1516608000,"2018-01-22 08:00:00",0.0512858,6902.05
1516604400,"2018-01-22 07:00:00",0.0498362,7281.93324
1516600800,"2018-01-22 06:00:00",0.0443674,4417.37577
1516597200,"2018-01-22 05:00:00",0.0431424,914.10983
1516593600,"2018-01-22 04:00:00",0.0452756,1797.85788
1516590000,"2018-01-22 03:00:00",0.0446967,2954.80114
1516586400,"2018-01-22 02:00:00",0.0447702,6667.52633
1516582800,"2018-01-22 01:00:00",0.0443863,1473.72941
1516579200,"2018-01-22 00:00:00",0.0487888,2612.51101
1516575600,"2018-01-21 23:00:00",0.0491138,5694.17592
